Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio,0%,25%,50%,75%,best_network
frame_321.jpg,164.696,21.942,253.0,58.0,18,355.0,17.883,0.1,75.38,23.428,255.0,0.0,1327,0.3360942086594909,0.2821176308708413,0.8638700671350468,0.4027972926387547,0.9112970192036924,0.1622456589571105,66,56.19999999999999,-4.588550000000005,0.8044891357421875,0.7742919921875,0.6728659,0.58280534,0.64228994,0.46433577,0%
frame_322.jpg,162.933,23.009,251.0,42.0,20,326.0,18.048,0.101,78.237,25.438,255.0,0.0,1278,0.346157962328767,0.2923724926614482,0.8588769163192685,0.3975672782742892,0.9147944484272952,0.1580597407544261,64,62.0,-3.569550000000028,0.7821617126464844,0.7648811340332031,0.6613672,0.54720503,0.644721,0.421241,0%
frame_323.jpg,162.877,22.649,252.0,49.0,17,388.0,16.115,0.09,79.797,24.037,255.0,0.0,1244,0.3391595829256357,0.2816742600293539,0.863754279054367,0.4139759614149143,0.9116188028888036,0.1713760966294026,56,66.0,-0.3325500000000119,0.8236808776855469,0.8101959228515625,0.5735462,0.49199083,0.52326345,0.33798337,0%
frame_324.jpg,165.082,22.612,252.0,53.0,16,296.0,17.423,0.097,74.695,23.233,255.0,0.0,1430,0.3621537120841487,0.3002346807729941,0.8551314353911207,0.3888097138623818,0.9070903836493882,0.1511729935937472,27,74.39999999999998,11.147449999999983,0.829803466796875,0.7885665893554688,0.6383915,0.6062868,0.6184031,0.4430775,0%
frame_325.jpg,165.867,23.176,253.0,67.0,19,379.0,17.438,0.097,76.553,24.376,255.0,0.0,1376,0.3654445939334639,0.3006589408023484,0.855021352704605,0.3841933279379879,0.908315746516425,0.1476045132320663,56,62.39999999999998,-0.481550000000027,0.8074874877929688,0.7842559814453125,0.5881464,0.5266457,0.5797438,0.41012448,0%
frame_326.jpg,166.035,20.738,254.0,75.0,17,389.0,11.956,0.067,74.509,20.073,255.0,0.0,1228,0.3345347663894324,0.2785859527886496,0.865193056485205,0.4166855807006809,0.8963560280941085,0.1736268731638636,71,43.6,-7.010550000000002,0.9414100646972656,0.9091033935546876,0.5633812,0.55007607,0.5484794,0.40774027,0%
frame_327.jpg,167.081,21.285,254.0,28.0,16,384.0,14.702,0.082,67.927,20.551,255.0,0.0,1204,0.3390525623776907,0.283837603962818,0.8625787114508381,0.4123426356930683,0.9015949308391707,0.1700264492103064,63,39.0,-4.092549999999996,0.907306671142578,0.8537445068359375,0.5565578,0.5233675,0.49169666,0.3172871,0%
frame_328.jpg,166.19,20.535,252.0,67.0,16,112.0,15.214,0.085,72.126,20.525,255.0,0.0,1117,0.3193646037181996,0.2771832191780821,0.8652206958136005,0.422626785364977,0.9013234003011316,0.1786133997079343,58,52.19999999999999,-1.6515500000000216,0.8818130493164062,0.8407630920410156,0.6020397,0.52748024,0.5136601,0.32810566,0%
frame_329.jpg,164.948,18.869,250.0,66.0,14,414.0,11.298,0.063,76.601,18.626,255.0,0.0,1076,0.3193913588551859,0.2706282106164382,0.8686621827067714,0.4391786162115646,0.8883300925821562,0.1928778569375047,79,39.6,-10.247550000000018,0.9519882202148438,0.9164810180664062,0.6756095,0.6190648,0.5724829,0.5216213,0%
frame_330.jpg,163.63,19.77,252.0,65.0,18,194.0,16.459,0.092,70.034,24.283,255.0,0.0,1204,0.3483251284246575,0.2885082864481408,0.8604806993522467,0.4159720390543745,0.8914107571209728,0.173032737275054,62,51.79999999999998,-3.2065500000000142,0.8019676208496094,0.7475128173828125,0.73747444,0.6296233,0.6848114,0.5394175,0%
frame_331.jpg,163.187,21.239,251.0,54.0,19,266.0,17.515,0.098,67.893,22.482,255.0,0.0,1525,0.3615650990704501,0.3090562316536204,0.8504466935515331,0.380061824943052,0.9033886796943844,0.1444469907790431,65,47.6,-4.5225500000000025,0.7989158630371094,0.727508544921875,0.6020941,0.5044762,0.5313464,0.4043677,0%
frame_332.jpg,162.537,20.991,251.0,49.0,16,177.0,16.866,0.094,69.009,21.168,255.0,0.0,1410,0.3654063723091976,0.306659735812133,0.8520709663564225,0.3746514588301637,0.9014826451176976,0.1403637156035698,61,50.99999999999997,-2.8445500000000123,0.8264999389648438,0.7635917663574219,0.6793867,0.5716252,0.61646706,0.4525148,0%
frame_333.jpg,162.328,21.525,252.0,52.0,19,199.0,17.577,0.098,68.662,22.749,255.0,0.0,1537,0.374782136741683,0.3164406494618397,0.8474109773707861,0.3713239916144686,0.9006246629541195,0.137881506748502,39,63.39999999999998,6.104449999999979,0.8010597229003906,0.729766845703125,0.61712193,0.54066986,0.5675777,0.4306366,0%
frame_334.jpg,163.714,21.801,254.0,39.0,19,145.0,18.542,0.104,69.622,23.677,255.0,0.0,1702,0.411020058708415,0.3322529354207438,0.8409722135325054,0.3705815998470884,0.8911744958805456,0.1373307221452276,67,42.6,-5.490550000000013,0.8002128601074219,0.7387504577636719,0.6491383,0.567934,0.6061454,0.4610024,0%
frame_335.jpg,164.467,21.059,253.0,38.0,18,96.0,14.437,0.081,67.49,20.658,255.0,0.0,1548,0.3833896465264185,0.3163183402641877,0.8478756895448479,0.3777225024913814,0.8907166436412809,0.1426742888883516,69,42.19999999999999,-6.282550000000029,0.8629531860351562,0.8054275512695312,0.69008964,0.6124603,0.62289333,0.49837792,0%
frame_336.jpg,163.759,21.58,254.0,36.0,19,142.0,16.69,0.093,66.337,22.641,255.0,0.0,1623,0.405883072407045,0.3260686766144814,0.843875649776797,0.3706958039779786,0.890255059586829,0.1374153790868799,70,35.39999999999998,-6.929550000000006,0.8434524536132812,0.7711448669433594,0.6843588,0.6445514,0.64417726,0.5246394,0%
frame_337.jpg,163.719,22.501,252.0,32.0,15,224.0,18.833,0.105,69.23,24.157,255.0,0.0,1762,0.424519936399217,0.340088368395303,0.8377787585581613,0.3600982323884843,0.8949461425612507,0.1296707369693108,1,77.6,21.333450000000013,0.7862625122070312,0.7232894897460938,0.6500306,0.56354284,0.6155005,0.45231354,0%
frame_338.jpg,162.199,23.123,253.0,27.0,19,217.0,19.048,0.106,68.731,24.613,255.0,0.0,1977,0.4610292318982387,0.3577085371819958,0.8301404235731238,0.3519397552106384,0.8915001435147982,0.1238615912977241,57,57.19999999999999,-1.068550000000009,0.7785797119140625,0.7033195495605469,0.6643127,0.55721974,0.6142962,0.45655906,0%
frame_339.jpg,161.066,22.403,252.0,44.0,18,70.0,17.812,0.1,65.407,23.761,255.0,0.0,2160,0.4405806629158508,0.3611943493150683,0.8270023603381599,0.3493789470536598,0.8915707028248433,0.122065648644324,31,45.79999999999998,8.531449999999985,0.7587318420410156,0.6733627319335938,0.66353494,0.5834743,0.6171585,0.51391375,0%
frame_340.jpg,160.753,22.12,252.0,28.0,20,87.0,16.625,0.093,65.491,22.946,255.0,0.0,2135,0.4475752201565555,0.3627690802348334,0.8263326529246683,0.3495739404895265,0.8861530114358067,0.122201939869375,62,54.0,-3.127550000000028,0.7766685485839844,0.6947555541992188,0.6947619,0.6326839,0.6747581,0.5339204,0%
